pool_row,asset,tf,tp_mode,search_score,search_pf,n_trades,split,is_pass_500,is_days_500,is_pass_750,is_days_750,is_pass_1000,is_days_1000,is_pass_1250,is_days_1250,is_pass_1500,is_days_1500,best_risk,is_pass,is_days_med,is_cohorts,oos_pass,oos_fail,oos_days_med,oos_days_p90,oos_cohorts,full_pass,full_days_med,target_raised%,capped%,avg_contracts
10628,FDXM,5min,opposite_level,61.7204,11.726,1665,2024-03-28,94.1,24,91.0,24,87.8,23,86.7,22,87.2,22,500,94.1,24,188,94.4,4.8,24,44,125,94.2,24,90.4,6.3,1.9
45300,FDXM,5min,opposite_level,57.7242,14.439,1340,2024-03-28,97.9,31,95.2,29,90.4,25,89.9,25,89.9,24,500,97.9,31,188,94.4,4.0,32,66,125,96.5,31,95.2,12.1,2.2
34592,FDXM,5min,opposite_level,51.0143,9.796,2543,2024-03-28,97.3,18,91.0,17,90.4,16,89.4,16,90.4,16,500,97.3,18,188,92.8,5.6,17,31,125,95.5,17,92.0,5.9,1.7
12540,FDXM,5min,reversal_to_open,49.4943,6.301,5959,2024-03-28,94.7,16,87.8,16,85.6,15,81.4,15,80.3,15,500,94.7,16,188,95.2,3.2,12,26,125,94.9,15,94.2,4.5,1.8
10304,FDXM,3min,reversal_to_open,47.7915,7.549,2382,2024-03-28,98.4,19,96.3,17,94.1,17,87.8,16,86.7,16,500,98.4,19,188,95.2,3.2,17,29,125,97.1,18,94.2,14.7,2.5
4396,FDXM,3min,opposite_level,47.3931,9.703,2128,2024-03-28,94.1,24,88.8,22,84.6,19,83.0,18,83.5,18,500,94.1,24,188,96.0,3.2,22,57,125,94.9,24,91.1,14.9,2.6
43636,FDXM,5min,reversal_to_open,47.1518,7.118,3626,2024-03-28,93.1,15,88.8,15,84.6,15,84.0,12,84.0,12,500,93.1,15,188,92.8,5.6,12,26,125,93.0,15,91.4,20.0,2.8
35812,FDXM,5min,opposite_level,45.3309,7.63,2422,2024-03-28,100.0,12,97.9,11,98.9,11,96.8,11,96.8,11,500,100.0,12,188,96.0,4.0,11,24,125,98.4,11,90.4,12.5,2.4
31164,FDXM,3min,opposite_level,45.151,8.097,1864,2024-03-28,96.8,22,93.6,18,93.6,18,92.0,17,91.0,15,500,96.8,22,188,95.2,2.4,19,39,125,96.2,19,87.5,14.4,2.2
40092,FDXM,5min,opposite_level,43.8471,8.045,1126,2024-03-28,100.0,18,99.5,16,98.9,15,98.9,15,97.3,11,500,100.0,18,188,96.8,0.0,17,30,125,98.7,17,61.0,7.8,2.1
38808,FDXM,3min,reversal_to_open,43.6717,6.837,3611,2024-03-28,95.2,17,84.0,15,78.7,12,79.3,12,78.2,12,500,95.2,17,188,88.8,8.8,15,30,125,92.7,16,90.1,6.3,2.0
14472,FDXM,3min,opposite_level,43.3901,5.932,4493,2024-03-28,95.2,10,94.7,9,93.1,9,91.0,9,91.0,9,500,95.2,10,188,90.4,9.6,10,19,125,93.3,10,93.9,29.1,3.1
42920,FDXM,5min,opposite_level,43.3487,6.609,3420,2024-03-28,96.3,16,92.6,12,86.2,12,86.2,11,85.6,11,500,96.3,16,188,93.6,4.8,12,30,125,95.2,16,93.3,16.5,2.6
10976,FDXM,5min,reversal_to_open,43.2749,6.755,2159,2024-03-28,96.8,17,95.7,16,96.3,16,94.1,16,93.6,15,500,96.8,17,188,93.6,4.8,16,31,125,95.5,17,79.9,12.4,2.3
31012,FDXM,3min,opposite_level,43.1637,8.068,886,2024-03-28,100.0,31,100.0,24,99.5,19,98.9,18,99.5,18,750,100.0,24,188,98.4,0.0,24,40,125,99.4,24,76.4,19.9,2.7
5976,FDXM,5min,opposite_level,43.1092,6.936,3645,2024-03-28,89.4,16,86.7,15,80.9,15,79.3,12,79.8,12,500,89.4,16,188,88.0,12.0,15,26,125,88.8,15,91.1,46.8,3.8
39764,FDXM,3min,reversal_to_open,42.7955,7.945,3113,2024-03-28,88.8,23,84.0,23,81.9,22,79.8,18,78.7,22,500,88.8,23,188,84.8,12.8,22,45,125,87.2,23,89.5,16.5,2.6
22516,FDXM,3min,opposite_level,42.5095,6.357,2161,2024-03-28,98.4,17,96.8,16,96.8,16,97.3,16,96.8,16,500,98.4,17,187,89.6,8.8,18,32,125,94.9,17,93.6,33.4,3.3
3864,FDXM,5min,opposite_level,41.3898,6.453,3016,2024-03-28,97.3,11,95.2,11,93.1,10,90.4,10,87.8,10,500,97.3,11,188,95.2,4.8,11,18,125,96.5,11,96.8,32.1,3.3
12924,FDXM,5min,opposite_level,41.2059,6.121,4170,2024-03-28,93.1,11,86.7,10,83.0,10,81.9,10,80.9,10,500,93.1,11,188,90.4,9.6,11,18,125,92.0,11,93.3,49.3,3.9
40504,FDXM,5min,opposite_level,41.0478,8.586,1036,2024-03-28,100.0,19,100.0,18,100.0,18,100.0,16,100.0,16,1250,100.0,16,188,93.6,4.0,16,26,125,97.4,16,93.9,52.3,4.0
648,FDXM,5min,opposite_level,40.7534,7.534,3782,2024-03-28,89.4,19,81.4,17,80.9,17,80.9,17,79.8,15,500,89.4,19,188,85.6,13.6,18,36,125,87.9,18,88.8,4.8,1.9
44456,FDXM,5min,opposite_level,40.4987,7.969,2922,2024-03-28,95.7,19,88.8,18,83.5,16,84.0,16,83.0,15,500,95.7,19,188,96.0,2.4,18,33,125,95.8,18,92.0,4.4,1.9
8324,FDXM,5min,reversal_to_open,40.3755,7.155,2641,2024-03-28,96.3,24,92.6,23,87.8,22,86.7,22,85.1,18,500,96.3,24,188,87.2,10.4,24,43,125,92.7,24,91.1,7.1,2.0
20324,FDXM,5min,reversal_to_open,40.3588,8.636,1951,2024-03-28,86.7,37,83.0,37,81.4,31,81.4,31,80.9,31,500,86.7,37,188,84.8,11.2,36,71,125,85.9,37,88.8,20.2,2.6
34432,FDXM,3min,opposite_level,39.5855,7.925,2429,2024-03-28,90.4,17,87.8,16,86.7,16,86.2,16,86.2,16,500,90.4,17,188,92.0,6.4,17,31,125,91.1,17,93.0,71.4,4.4
37436,6E,3min,reversal_to_open,39.474,5.841,3679,2024-04-29,96.8,12,94.1,12,92.0,12,91.4,10,91.4,10,500,96.8,12,187,96.0,2.4,15,24,126,96.5,15,93.9,34.2,37.1
25056,FDXM,5min,reversal_to_open,39.186,6.689,1964,2024-03-28,100.0,17,98.4,16,95.7,15,94.1,15,91.5,15,500,100.0,17,188,94.4,3.2,17,36,125,97.8,17,80.8,11.6,2.5
1976,FDXM,3min,reversal_to_open,39.129,6.945,3649,2024-03-28,93.6,17,92.6,17,88.3,16,88.3,16,88.8,16,500,93.6,17,188,91.2,8.8,16,25,125,92.7,17,94.2,68.1,4.3
6608,FDXM,5min,opposite_level,39.1113,6.838,1145,2024-03-28,100.0,36,97.9,30,97.9,29,92.5,26,91.4,24,500,100.0,36,187,89.6,2.4,29,59,125,95.8,33,71.5,2.1,1.7
43192,FDXM,3min,opposite_level,39.0688,8.389,1102,2024-03-28,100.0,19,99.5,17,98.9,16,97.9,12,96.8,12,500,100.0,19,188,98.4,0.0,19,33,125,99.4,19,59.7,4.2,1.9
36512,FDXM,5min,reversal_to_open,38.7945,5.825,4954,2024-03-28,83.5,17,75.5,15,76.1,12,73.9,12,73.9,12,500,83.5,17,188,84.0,15.2,12,26,125,83.7,15,86.3,28.4,3.2
5504,FDXM,5min,opposite_level,38.7911,6.042,2435,2024-03-28,97.9,16,95.2,15,94.7,11,92.6,15,92.6,15,500,97.9,16,188,94.4,4.0,16,29,125,96.5,16,95.8,31.4,3.2
31392,FDXM,5min,opposite_level,38.5361,7.258,1514,2024-03-28,94.7,22,91.5,22,86.7,18,84.0,18,85.6,18,500,94.7,22,188,96.8,1.6,22,40,125,95.5,22,88.5,4.8,2.0
29572,FDXM,3min,reversal_to_open,38.18,6.758,4385,2024-03-28,94.1,16,90.4,15,88.8,11,88.3,15,88.3,11,500,94.1,16,188,94.4,5.6,15,25,125,94.2,15,93.3,65.3,4.3
32872,FDXM,3min,reversal_to_open,38.1642,6.213,3652,2024-03-28,89.4,18,87.2,17,83.0,17,83.0,17,83.0,17,500,89.4,18,188,79.2,19.2,17,32,125,85.3,18,88.2,54.3,4.0
22280,MNQ,3min,reversal_to_open,38.1364,5.756,2829,2024-04-22,98.9,17,94.1,16,89.8,16,82.9,15,81.8,15,500,98.9,17,187,97.6,0.0,17,31,126,98.4,17,91.1,0.1,8.6
44860,FDXM,5min,opposite_level,38.015,5.702,3269,2024-03-28,98.9,11,93.6,10,93.1,10,91.0,10,90.4,10,500,98.9,11,188,94.4,5.6,11,22,125,97.1,11,96.2,30.2,3.2
3448,FDXM,3min,reversal_to_open,37.5751,6.728,3822,2024-03-28,74.5,29,68.6,24,68.1,23,69.7,23,67.6,24,500,74.5,29,188,76.8,22.4,24,43,125,75.4,25,79.9,25.7,3.0
11596,FDXM,5min,opposite_level,37.456,6.972,1108,2024-03-28,100.0,19,96.8,16,96.8,16,95.7,16,95.7,15,500,100.0,19,188,96.0,0.8,16,32,125,98.4,18,73.5,16.7,2.7
40624,FDXM,5min,reversal_to_open,37.4342,6.546,2420,2024-03-28,91.0,19,87.2,18,86.7,17,84.0,17,83.5,17,500,91.0,19,188,88.8,9.6,15,26,125,90.1,17,89.8,50.3,3.9
24992,MNQ,3min,reversal_to_open,37.2954,5.405,6203,2024-04-22,79.7,15,73.3,11,72.7,11,68.4,11,67.9,11,500,79.7,15,187,69.0,29.4,11,24,126,75.4,11,81.5,1.4,15.6
30376,FDXM,5min,reversal_to_open,37.2676,5.667,2475,2024-03-28,98.9,18,96.3,16,94.7,16,92.6,16,91.0,15,500,98.9,18,188,92.8,7.2,16,30,125,96.5,18,90.7,31.7,3.2
31776,FDXM,5min,opposite_level,36.8957,5.407,3393,2024-03-28,91.5,17,88.3,15,80.9,12,79.3,12,79.3,12,500,91.5,17,188,84.0,14.4,17,31,125,88.5,17,85.9,8.8,2.3
16436,FDXM,5min,opposite_level,36.7269,5.358,3242,2024-03-28,98.9,12,96.3,11,96.3,11,95.2,11,95.2,11,500,98.9,12,187,94.4,5.6,12,24,125,97.1,12,96.5,40.3,3.5
16968,FDXM,5min,opposite_level,36.658,6.673,2421,2024-03-28,98.4,15,96.3,15,95.2,11,92.0,11,89.9,11,500,98.4,15,188,89.6,10.4,16,30,125,94.9,16,93.9,37.5,3.3
33596,FDXM,3min,reversal_to_open,36.5817,5.414,3639,2024-03-28,93.6,15,93.1,12,89.4,12,88.8,12,88.8,12,500,93.6,15,188,86.4,12.8,16,36,125,90.7,15,92.3,51.1,3.7
41840,FDXM,3min,reversal_to_open,36.5291,5.622,2651,2024-03-28,92.6,26,85.6,22,85.1,24,85.1,24,84.0,24,500,92.6,26,188,88.8,7.2,19,57,125,91.1,24,84.0,7.6,2.2
8316,6E,5min,reversal_to_open,36.4988,5.821,3705,2024-04-29,94.1,12,93.0,12,91.4,11,91.4,11,90.9,11,500,94.1,12,187,96.0,0.8,12,23,126,94.9,12,91.4,37.2,37.4
36444,FDXM,5min,reversal_to_open,36.4102,4.804,6533,2024-03-28,88.3,16,84.6,15,84.0,15,80.3,15,79.3,15,500,88.3,16,188,89.6,8.8,12,30,125,88.8,16,85.3,2.8,1.8
42940,MNQ,3min,opposite_level,36.2527,5.953,2572,2024-04-22,81.8,33,74.3,33,65.8,31,61.0,31,63.1,31,500,81.8,33,187,64.3,31.7,36,71,126,74.8,36,80.8,0.3,7.5
18088,FDXM,5min,opposite_level,36.2091,6.561,1281,2024-03-28,100.0,26,97.9,19,96.8,17,94.7,15,94.7,15,500,100.0,26,188,96.0,0.0,19,36,125,98.4,23,66.5,11.6,2.0
24300,MNQ,5min,reversal_to_open,36.1756,5.324,2793,2024-04-22,92.0,16,87.2,15,84.0,12,81.3,12,81.3,12,500,92.0,16,187,89.7,7.9,17,32,126,91.1,16,92.3,10.3,20.5
40636,MNQ,5min,reversal_to_open,36.1096,6.202,3152,2024-04-22,88.8,25,83.4,24,80.7,24,77.5,23,75.9,23,500,88.8,25,187,80.2,16.7,25,59,126,85.3,25,85.9,0.0,5.9
41784,FDXM,5min,reversal_to_open,36.1031,6.228,1979,2024-03-28,91.5,32,85.6,25,83.0,25,79.3,22,79.8,24,500,91.5,32,188,90.4,5.6,31,54,125,91.1,32,84.3,12.6,2.1
21308,FDXM,5min,opposite_level,36.0061,6.024,2066,2024-03-28,99.5,15,96.3,12,95.2,15,92.6,12,91.5,12,500,99.5,15,188,95.2,2.4,15,26,125,97.8,15,88.8,11.5,2.4
34572,MNQ,3min,reversal_to_open,35.7901,5.617,3031,2024-04-22,77.5,18,73.8,17,74.3,18,72.7,17,72.2,17,500,77.5,18,187,72.2,24.6,23,68,126,75.4,18,81.2,36.9,33.4
21292,MNQ,3min,reversal_to_open,35.7019,5.111,5254,2024-04-22,74.3,18,65.8,17,63.1,16,61.5,16,61.5,16,500,74.3,18,187,69.0,28.6,19,52,126,72.2,18,78.0,14.8,23.9
34608,FDXM,5min,opposite_level,35.4845,4.794,13547,2024-03-28,88.8,9,86.2,8,86.2,8,86.2,8,86.7,8,500,88.8,9,188,84.8,15.2,9,17,125,87.2,9,89.8,9.0,2.2
22064,FDXM,5min,opposite_level,35.3336,5.767,1219,2024-03-28,98.4,19,96.8,17,94.1,16,94.1,16,94.1,16,500,98.4,19,188,94.4,3.2,19,40,125,96.8,19,73.2,8.8,2.3
20524,MNQ,5min,reversal_to_open,35.2848,6.765,1142,2024-04-22,100.0,24,100.0,19,94.7,19,89.3,18,88.2,18,750,100.0,19,187,92.9,4.0,19,38,126,97.1,19,82.1,0.0,9.8
39344,6E,5min,reversal_to_open,35.1756,5.521,5684,2024-04-29,93.6,9,92.0,9,90.4,9,90.4,9,89.8,9,500,93.6,9,187,92.9,5.6,9,18,126,93.3,9,91.7,43.8,39.8
30792,FDXM,3min,opposite_level,35.1734,6.433,2628,2024-03-28,90.4,19,89.9,18,86.2,17,84.6,16,84.6,16,500,90.4,19,188,90.4,7.2,18,46,125,90.4,19,87.5,14.2,2.2
32620,MNQ,5min,opposite_level,35.1334,5.056,3628,2024-04-22,82.4,17,76.5,16,69.0,16,66.3,15,66.3,15,500,82.4,17,187,76.2,23.0,16,36,126,79.9,17,83.4,6.3,18.9
23256,FDXM,3min,opposite_level,35.13,6.172,2201,2024-03-28,96.3,17,94.7,16,93.1,15,92.6,15,92.0,15,500,96.3,17,188,92.8,5.6,17,31,125,94.9,17,94.6,62.6,4.1
35584,FDXM,5min,opposite_level,34.8835,6.909,2919,2024-03-28,87.2,18,84.0,16,81.9,15,80.9,15,80.9,15,500,87.2,18,188,93.6,4.8,17,43,125,89.8,17,88.8,13.9,2.1
4924,6E,5min,reversal_to_open,34.8348,7.639,1031,2024-04-29,100.0,24,100.0,22,99.5,18,99.5,18,98.9,17,750,100.0,22,187,97.6,0.0,24,39,126,99.0,22,67.7,45.7,40.6
16984,FDXM,3min,opposite_level,34.8097,5.479,3586,2024-03-28,95.2,16,92.0,16,88.3,12,88.3,12,88.3,12,500,95.2,16,188,88.8,10.4,12,26,125,92.7,16,94.2,61.2,4.2
11776,FDXM,5min,opposite_level,34.7882,5.464,1520,2024-03-28,95.7,17,95.2,15,94.1,12,94.7,11,93.6,11,500,95.7,17,188,95.2,1.6,18,43,125,95.5,18,82.1,22.8,2.8
4940,FDXM,5min,opposite_level,34.7536,5.334,2440,2024-03-28,95.7,15,92.0,11,92.0,10,89.4,10,87.8,10,500,95.7,15,188,94.4,4.0,16,29,125,95.2,15,90.4,15.8,2.6
31576,FDXM,5min,opposite_level,34.5063,6.23,1521,2024-03-28,94.1,15,94.1,12,93.6,12,93.6,12,93.1,12,750,94.1,12,188,96.8,3.2,11,22,125,95.2,12,97.4,73.0,4.5
21908,MNQ,3min,reversal_to_open,34.4522,4.756,3703,2024-04-22,85.6,15,78.6,15,72.2,11,69.5,11,69.5,11,500,85.6,15,187,79.4,18.3,16,37,126,83.1,15,87.9,1.2,16.1
17524,FDXM,5min,opposite_level,34.4415,4.87,4357,2024-03-28,97.3,10,93.6,9,94.1,9,92.0,9,89.9,9,500,97.3,10,188,97.6,2.4,10,18,125,97.4,10,93.6,19.3,2.6
35032,FDXM,5min,opposite_level,34.4301,6.335,3015,2024-03-28,92.6,16,92.0,15,91.0,15,91.0,15,91.0,15,500,92.6,16,188,91.2,7.2,15,29,125,92.0,16,94.2,69.9,4.4
14476,MNQ,5min,opposite_level,34.317,4.549,4746,2024-04-22,71.1,18,63.1,19,58.8,18,57.2,17,57.8,15,500,71.1,18,187,60.3,37.3,19,32,126,66.8,18,74.1,12.6,23.0
28964,FDXM,3min,opposite_level,34.2862,6.068,5872,2024-03-28,87.8,12,78.2,11,77.7,11,76.6,11,76.6,11,500,87.8,12,188,82.4,16.8,12,24,125,85.6,12,86.6,18.4,2.7
4220,MNQ,5min,opposite_level,34.2249,6.398,2394,2024-04-22,85.6,25,82.9,24,77.5,22,75.4,22,74.9,22,500,85.6,25,187,84.9,13.5,29,71,126,85.3,25,87.5,0.3,5.4
30352,FDXM,3min,reversal_to_open,34.0235,6.855,1159,2024-03-28,97.9,53,94.1,53,91.4,50,88.2,50,87.7,50,500,97.9,53,187,91.2,0.0,52,179,125,95.2,53,94.9,6.8,1.9
23856,FDXM,3min,opposite_level,33.9273,6.776,1218,2024-03-28,94.7,19,93.6,19,93.1,19,92.6,19,92.0,19,500,94.7,19,188,95.2,3.2,19,37,125,94.9,19,96.8,70.4,4.4
34452,MNQ,5min,reversal_to_open,33.9089,5.87,2114,2024-04-22,93.6,24,89.8,19,87.2,18,79.1,17,78.6,17,500,93.6,24,187,94.4,3.2,24,40,126,93.9,24,89.1,4.6,14.7
7244,6E,3min,reversal_to_open,33.9041,4.604,6027,2024-04-29,88.2,12,86.6,11,85.0,11,85.0,11,85.0,11,500,88.2,12,187,86.5,9.5,12,23,126,87.5,12,88.5,35.2,37.2
24224,FDXM,5min,opposite_level,33.894,5.174,5674,2024-03-28,92.0,15,89.4,12,86.7,12,87.2,12,85.6,11,500,92.0,15,188,84.8,14.4,15,30,125,89.1,15,88.8,27.4,2.9
33636,FDXM,5min,reversal_to_open,33.8189,5.106,3658,2024-03-28,91.0,11,89.4,11,83.5,11,83.5,11,83.5,10,500,91.0,11,188,86.4,11.2,11,25,125,89.1,11,87.9,14.8,2.5
9276,MNQ,3min,opposite_level,33.7306,5.993,1285,2024-04-22,84.0,64,75.9,66,67.9,61,62.0,66,61.5,59,500,84.0,64,187,68.3,24.6,75,215,126,77.6,66,82.4,0.0,8.3
21628,MNQ,5min,opposite_level,33.6612,5.886,1229,2024-04-22,86.1,24,79.1,24,77.5,22,77.0,22,78.1,22,500,86.1,24,187,86.5,11.9,30,50,126,86.3,26,91.1,24.6,29.4
12548,MNQ,5min,reversal_to_open,33.4654,5.569,1715,2024-04-22,87.2,50,79.1,47,72.7,40,68.4,39,67.9,38,500,87.2,50,187,81.6,16.0,50,152,125,84.9,50,83.7,0.0,7.2
24640,FDXM,5min,reversal_to_open,33.4379,4.054,12383,2024-03-28,78.7,17,70.2,12,66.5,16,65.4,16,64.4,16,500,78.7,17,188,80.8,17.6,17,39,125,79.6,17,84.3,12.7,2.5
27264,FDXM,5min,reversal_to_open,33.3839,5.119,5102,2024-03-28,95.7,9,92.0,9,90.4,9,88.8,9,88.8,9,500,95.7,9,188,87.2,12.0,9,17,125,92.3,9,91.1,46.8,3.6
28336,6E,5min,opposite_level,33.371,5.127,2377,2024-04-29,97.3,11,94.7,10,92.0,10,92.5,10,92.0,10,500,97.3,11,187,94.4,4.0,15,25,126,96.2,11,88.5,32.1,36.6
34996,6E,5min,reversal_to_open,33.3246,4.884,3999,2024-04-29,92.0,12,89.8,12,88.2,11,88.8,11,88.8,11,500,92.0,12,187,83.3,14.3,15,33,126,88.5,12,86.6,35.5,37.4
644,FDXM,5min,reversal_to_open,33.2603,6.714,2066,2024-03-28,99.5,26,93.0,23,87.2,19,85.0,19,86.1,22,500,99.5,26,187,93.6,1.6,24,45,125,97.1,24,83.7,2.8,1.8
21512,MNQ,5min,opposite_level,33.1876,5.087,2383,2024-04-22,69.5,23,63.6,23,63.6,22,59.9,18,59.4,18,500,69.5,23,187,65.1,32.5,30,67,126,67.7,25,76.4,23.9,29.3
15900,MNQ,3min,reversal_to_open,33.083,5.537,3633,2024-04-22,72.7,25,66.8,22,63.1,22,64.2,19,64.2,19,500,72.7,25,187,73.0,23.8,19,43,126,72.8,22,77.3,32.5,31.2
39792,FDXM,3min,opposite_level,33.0781,5.751,4506,2024-03-28,79.3,16,78.2,15,78.2,15,78.2,15,78.2,15,500,79.3,16,188,78.4,20.0,15,26,125,78.9,15,85.3,74.7,4.5
35232,FDXM,3min,opposite_level,33.0637,7.252,2430,2024-03-28,92.6,18,90.4,18,90.4,18,88.8,16,88.3,16,500,92.6,18,188,89.6,8.8,18,32,125,91.4,18,94.2,64.4,4.3
29536,FDXM,5min,reversal_to_open,33.0406,5.312,3625,2024-03-28,96.3,15,94.1,15,89.4,15,87.8,15,86.7,12,500,96.3,15,188,86.4,11.2,15,29,125,92.3,15,87.5,28.9,3.1
11056,FDXM,3min,reversal_to_open,32.8153,6.275,3323,2024-03-28,89.9,19,87.8,22,84.6,18,84.0,18,84.0,18,500,89.9,19,188,84.8,12.8,18,33,125,87.9,18,89.5,73.9,4.5
28312,6E,3min,reversal_to_open,32.7312,5.292,4125,2024-04-29,81.8,17,80.2,16,79.7,17,79.7,16,79.7,17,500,81.8,17,187,84.9,10.3,18,39,126,83.1,18,83.4,37.0,36.8
2432,FDXM,3min,opposite_level,32.6664,6.443,1578,2024-03-28,94.7,24,90.4,23,87.2,18,84.6,18,84.0,17,500,94.7,24,188,91.2,7.2,22,46,125,93.3,24,90.7,15.7,2.4
20240,MNQ,3min,reversal_to_open,32.632,6.499,2572,2024-04-22,79.1,32,73.8,31,71.7,30,68.4,25,69.0,25,500,79.1,32,187,78.6,18.3,30,53,126,78.9,31,81.2,2.2,12.5
11904,6E,5min,opposite_level,32.611,5.482,4871,2024-04-29,96.8,12,95.7,12,95.7,12,95.7,12,95.7,12,500,96.8,12,187,92.1,6.3,12,26,126,94.9,12,94.9,81.2,47.0
31036,FDXM,3min,reversal_to_open,32.5918,5.722,2437,2024-03-28,89.9,18,87.2,17,87.2,17,85.1,17,85.1,17,500,89.9,18,188,85.6,12.0,17,32,125,88.2,18,89.5,37.3,3.5
16028,6E,5min,opposite_level,32.3394,4.941,3659,2024-04-29,89.8,12,88.8,12,86.1,12,86.1,12,86.1,12,500,89.8,12,187,88.9,10.3,12,26,126,89.5,12,90.7,53.5,42.4
26060,FDXM,5min,opposite_level,32.2572,5.161,2432,2024-03-28,89.9,17,84.6,15,81.9,15,83.0,15,81.9,15,500,89.9,17,188,91.2,7.2,15,25,125,90.4,17,94.2,35.3,3.5
6620,MNQ,5min,opposite_level,32.256,4.647,3417,2024-04-22,87.2,18,82.9,17,72.7,16,66.3,16,64.7,16,500,87.2,18,187,79.4,19.0,17,39,126,84.0,17,84.7,0.0,6.8
28480,MNQ,5min,reversal_to_open,32.1304,4.771,5087,2024-04-22,67.9,22,60.4,19,58.8,22,58.8,19,56.1,18,500,67.9,22,187,56.3,41.3,25,52,126,63.3,24,69.3,28.1,30.1
1920,FDXM,3min,opposite_level,32.1238,6.024,2349,2024-03-28,84.0,30,75.5,25,75.0,23,71.3,23,73.9,24,500,84.0,30,188,77.6,22.4,29,60,125,81.5,29,83.1,15.6,2.6
7144,6E,3min,reversal_to_open,31.9515,5.14,4278,2024-04-29,88.2,19,81.3,18,79.7,18,80.2,18,81.3,18,500,88.2,19,187,88.9,8.7,15,29,126,88.5,16,88.2,19.0,31.1
31044,FDXM,3min,opposite_level,31.8378,6.251,1220,2024-03-28,100.0,17,99.5,16,99.5,16,99.5,16,98.9,12,500,100.0,17,188,95.2,1.6,17,26,125,98.1,17,79.9,22.9,2.7
19404,FDXM,5min,reversal_to_open,31.832,7.034,3644,2024-03-28,91.5,16,86.7,15,82.4,15,82.4,15,82.4,15,500,91.5,16,188,89.6,7.2,16,26,125,90.7,16,93.0,57.3,4.1
28176,FDXM,3min,reversal_to_open,31.7894,4.601,2890,2024-03-28,94.7,15,90.4,15,89.4,12,87.8,11,86.7,11,500,94.7,15,188,91.2,6.4,12,29,125,93.3,15,87.9,31.0,3.3
20604,6E,5min,opposite_level,31.6896,4.471,7625,2024-04-29,83.4,9,80.7,9,80.2,9,80.2,9,80.2,9,500,83.4,9,187,81.7,17.5,10,18,126,82.7,9,86.3,74.9,46.3
5536,6E,5min,reversal_to_open,31.6584,4.767,3178,2024-04-29,92.0,16,92.5,16,93.0,16,93.6,15,93.6,15,1250,93.6,15,187,81.0,16.7,19,37,126,88.5,16,86.9,95.3,49.6
11652,FDXM,5min,reversal_to_open,31.6357,6.521,2732,2024-03-28,91.5,30,87.2,30,80.9,26,79.8,26,78.7,23,500,91.5,30,188,91.2,5.6,25,46,125,91.4,29,91.7,13.1,2.4
15760,FDXM,3min,reversal_to_open,31.5921,5.398,3551,2024-03-28,87.2,18,79.8,17,73.9,17,72.9,17,72.9,15,500,87.2,18,188,83.2,15.2,17,26,125,85.6,18,86.3,35.2,3.5
37012,FDXM,5min,reversal_to_open,31.5918,5.736,2461,2024-03-28,76.1,38,71.3,36,69.7,36,68.1,32,66.5,32,500,76.1,38,188,79.2,20.0,32,68,125,77.3,36,81.5,9.3,2.2
13708,FDXM,3min,opposite_level,31.53,5.535,2431,2024-03-28,82.4,23,81.9,23,81.4,23,81.4,22,81.4,22,500,82.4,23,188,75.2,22.4,19,43,125,79.6,23,86.6,78.8,4.6
9704,MNQ,5min,reversal_to_open,31.5118,5.141,2358,2024-04-22,81.8,22,75.4,22,73.3,22,70.1,19,70.1,19,500,81.8,22,187,74.6,21.4,29,54,126,78.9,24,84.3,15.2,25.4
17692,FDXM,3min,reversal_to_open,31.5114,5.403,5615,2024-03-28,84.6,18,72.9,15,72.9,15,72.9,15,72.3,15,500,84.6,18,188,91.2,6.4,15,30,125,87.2,16,88.5,12.0,2.5
32152,FDXM,3min,opposite_level,31.4638,4.954,2232,2024-03-28,92.5,17,89.8,16,88.2,16,87.2,12,86.6,12,500,92.5,17,187,84.8,13.6,16,32,125,89.4,17,90.7,29.5,3.2
15596,MNQ,5min,opposite_level,31.4458,5.819,2426,2024-04-22,77.0,25,71.1,24,68.4,23,62.6,23,61.5,23,500,77.0,25,187,70.6,27.0,25,61,126,74.4,25,80.5,24.3,28.2
22824,FDXM,3min,opposite_level,31.4309,4.973,4541,2024-03-28,90.4,11,85.6,11,79.8,10,80.3,9,77.7,9,500,90.4,11,188,84.8,15.2,12,25,125,88.2,12,86.6,6.5,2.1
13084,MNQ,3min,opposite_level,31.3963,5.585,1209,2024-04-22,97.3,26,94.1,23,87.2,22,84.0,19,80.7,19,500,97.3,26,187,88.9,8.7,26,64,126,93.9,26,93.0,5.5,16.7
3812,MNQ,5min,reversal_to_open,31.3805,5.109,3708,2024-04-22,89.3,16,84.5,16,71.7,12,67.4,11,66.3,11,500,89.3,16,187,87.3,11.1,12,25,126,88.5,16,87.2,0.2,11.4
9752,MNQ,5min,opposite_level,31.3093,4.244,6125,2024-04-22,62.6,18,59.9,18,58.3,17,58.3,17,58.3,17,500,62.6,18,187,45.2,53.2,19,43,126,55.6,19,62.6,33.7,31.6
45024,FDXM,5min,opposite_level,31.2552,4.68,3676,2024-03-28,85.6,16,79.8,11,78.7,11,78.7,11,77.7,11,500,85.6,16,188,81.6,17.6,15,37,125,84.0,15,87.2,44.6,3.8
35988,6E,5min,reversal_to_open,31.25,5.437,3250,2024-04-29,99.5,15,98.9,15,97.9,12,97.9,12,96.8,12,500,99.5,15,187,96.8,1.6,15,29,126,98.4,15,84.7,43.5,38.0
